timestamp,local_timestamp,utc_timestamp,timezone,flags,note
2024-07-08T16:40:00+00:00,2024-07-08T18:40:00+02:00,2024-07-08T16:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-08T17:40:00+00:00,2024-07-08T19:40:00+02:00,2024-07-08T17:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-08T18:40:00+00:00,2024-07-08T20:40:00+02:00,2024-07-08T18:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-08T19:40:00+00:00,2024-07-08T21:40:00+02:00,2024-07-08T19:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-08T20:40:00+00:00,2024-07-08T22:40:00+02:00,2024-07-08T20:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-08T21:40:00+00:00,2024-07-08T23:40:00+02:00,2024-07-08T21:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-08T22:40:00+00:00,2024-07-09T00:40:00+02:00,2024-07-08T22:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-08T23:40:00+00:00,2024-07-09T01:40:00+02:00,2024-07-08T23:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T00:40:00+00:00,2024-07-09T02:40:00+02:00,2024-07-09T00:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T01:40:00+00:00,2024-07-09T03:40:00+02:00,2024-07-09T01:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T02:40:00+00:00,2024-07-09T04:40:00+02:00,2024-07-09T02:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T03:40:00+00:00,2024-07-09T05:40:00+02:00,2024-07-09T03:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T04:40:00+00:00,2024-07-09T06:40:00+02:00,2024-07-09T04:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T05:40:00+00:00,2024-07-09T07:40:00+02:00,2024-07-09T05:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T06:40:00+00:00,2024-07-09T08:40:00+02:00,2024-07-09T06:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T07:40:00+00:00,2024-07-09T09:40:00+02:00,2024-07-09T07:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T08:40:00+00:00,2024-07-09T10:40:00+02:00,2024-07-09T08:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T09:40:00+00:00,2024-07-09T11:40:00+02:00,2024-07-09T09:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T10:40:00+00:00,2024-07-09T12:40:00+02:00,2024-07-09T10:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T11:40:00+00:00,2024-07-09T13:40:00+02:00,2024-07-09T11:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T12:40:00+00:00,2024-07-09T14:40:00+02:00,2024-07-09T12:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T13:40:00+00:00,2024-07-09T15:40:00+02:00,2024-07-09T13:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T14:40:00+00:00,2024-07-09T16:40:00+02:00,2024-07-09T14:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T15:40:00+00:00,2024-07-09T17:40:00+02:00,2024-07-09T15:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T16:40:00+00:00,2024-07-09T18:40:00+02:00,2024-07-09T16:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T17:40:00+00:00,2024-07-09T19:40:00+02:00,2024-07-09T17:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T18:40:00+00:00,2024-07-09T20:40:00+02:00,2024-07-09T18:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T19:40:00+00:00,2024-07-09T21:40:00+02:00,2024-07-09T19:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T20:40:00+00:00,2024-07-09T22:40:00+02:00,2024-07-09T20:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T21:40:00+00:00,2024-07-09T23:40:00+02:00,2024-07-09T21:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T22:40:00+00:00,2024-07-10T00:40:00+02:00,2024-07-09T22:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-09T23:40:00+00:00,2024-07-10T01:40:00+02:00,2024-07-09T23:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-10T00:40:00+00:00,2024-07-10T02:40:00+02:00,2024-07-10T00:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-10T01:40:00+00:00,2024-07-10T03:40:00+02:00,2024-07-10T01:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-10T02:40:00+00:00,2024-07-10T04:40:00+02:00,2024-07-10T02:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-10T03:40:00+00:00,2024-07-10T05:40:00+02:00,2024-07-10T03:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-10T04:40:00+00:00,2024-07-10T06:40:00+02:00,2024-07-10T04:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-10T05:40:00+00:00,2024-07-10T07:40:00+02:00,2024-07-10T05:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-10T06:40:00+00:00,2024-07-10T08:40:00+02:00,2024-07-10T06:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-10T07:40:00+00:00,2024-07-10T09:40:00+02:00,2024-07-10T07:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-10T08:40:00+00:00,2024-07-10T10:40:00+02:00,2024-07-10T08:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-10T09:40:00+00:00,2024-07-10T11:40:00+02:00,2024-07-10T09:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-10T19:40:00+00:00,2024-07-10T21:40:00+02:00,2024-07-10T19:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-10T20:40:00+00:00,2024-07-10T22:40:00+02:00,2024-07-10T20:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-10T21:40:00+00:00,2024-07-10T23:40:00+02:00,2024-07-10T21:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-10T22:40:00+00:00,2024-07-11T00:40:00+02:00,2024-07-10T22:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-10T23:40:00+00:00,2024-07-11T01:40:00+02:00,2024-07-10T23:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-11T00:40:00+00:00,2024-07-11T02:40:00+02:00,2024-07-11T00:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-11T01:40:00+00:00,2024-07-11T03:40:00+02:00,2024-07-11T01:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-11T02:40:00+00:00,2024-07-11T04:40:00+02:00,2024-07-11T02:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-11T04:40:00+00:00,2024-07-11T06:40:00+02:00,2024-07-11T04:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-11T05:40:00+00:00,2024-07-11T07:40:00+02:00,2024-07-11T05:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-11T06:40:00+00:00,2024-07-11T08:40:00+02:00,2024-07-11T06:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-11T07:40:00+00:00,2024-07-11T09:40:00+02:00,2024-07-11T07:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-11T08:40:00+00:00,2024-07-11T10:40:00+02:00,2024-07-11T08:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-11T18:40:00+00:00,2024-07-11T20:40:00+02:00,2024-07-11T18:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-11T19:40:00+00:00,2024-07-11T21:40:00+02:00,2024-07-11T19:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-11T20:40:00+00:00,2024-07-11T22:40:00+02:00,2024-07-11T20:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-11T21:40:00+00:00,2024-07-11T23:40:00+02:00,2024-07-11T21:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-11T22:40:00+00:00,2024-07-12T00:40:00+02:00,2024-07-11T22:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-11T23:40:00+00:00,2024-07-12T01:40:00+02:00,2024-07-11T23:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T00:40:00+00:00,2024-07-12T02:40:00+02:00,2024-07-12T00:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T01:40:00+00:00,2024-07-12T03:40:00+02:00,2024-07-12T01:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T02:40:00+00:00,2024-07-12T04:40:00+02:00,2024-07-12T02:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T03:40:00+00:00,2024-07-12T05:40:00+02:00,2024-07-12T03:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T04:40:00+00:00,2024-07-12T06:40:00+02:00,2024-07-12T04:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T05:40:00+00:00,2024-07-12T07:40:00+02:00,2024-07-12T05:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T06:40:00+00:00,2024-07-12T08:40:00+02:00,2024-07-12T06:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T07:40:00+00:00,2024-07-12T09:40:00+02:00,2024-07-12T07:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T08:40:00+00:00,2024-07-12T10:40:00+02:00,2024-07-12T08:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T12:40:00+00:00,2024-07-12T14:40:00+02:00,2024-07-12T12:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T13:40:00+00:00,2024-07-12T15:40:00+02:00,2024-07-12T13:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T14:40:00+00:00,2024-07-12T16:40:00+02:00,2024-07-12T14:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T15:40:00+00:00,2024-07-12T17:40:00+02:00,2024-07-12T15:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T16:40:00+00:00,2024-07-12T18:40:00+02:00,2024-07-12T16:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T17:40:00+00:00,2024-07-12T19:40:00+02:00,2024-07-12T17:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T18:40:00+00:00,2024-07-12T20:40:00+02:00,2024-07-12T18:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T19:40:00+00:00,2024-07-12T21:40:00+02:00,2024-07-12T19:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T20:40:00+00:00,2024-07-12T22:40:00+02:00,2024-07-12T20:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T21:40:00+00:00,2024-07-12T23:40:00+02:00,2024-07-12T21:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T22:40:00+00:00,2024-07-13T00:40:00+02:00,2024-07-12T22:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-12T23:40:00+00:00,2024-07-13T01:40:00+02:00,2024-07-12T23:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T00:40:00+00:00,2024-07-13T02:40:00+02:00,2024-07-13T00:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T01:40:00+00:00,2024-07-13T03:40:00+02:00,2024-07-13T01:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T02:40:00+00:00,2024-07-13T04:40:00+02:00,2024-07-13T02:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T03:40:00+00:00,2024-07-13T05:40:00+02:00,2024-07-13T03:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T04:40:00+00:00,2024-07-13T06:40:00+02:00,2024-07-13T04:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T05:40:00+00:00,2024-07-13T07:40:00+02:00,2024-07-13T05:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T06:40:00+00:00,2024-07-13T08:40:00+02:00,2024-07-13T06:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T07:40:00+00:00,2024-07-13T09:40:00+02:00,2024-07-13T07:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T08:40:00+00:00,2024-07-13T10:40:00+02:00,2024-07-13T08:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T09:40:00+00:00,2024-07-13T11:40:00+02:00,2024-07-13T09:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T10:40:00+00:00,2024-07-13T12:40:00+02:00,2024-07-13T10:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T11:40:00+00:00,2024-07-13T13:40:00+02:00,2024-07-13T11:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T12:40:00+00:00,2024-07-13T14:40:00+02:00,2024-07-13T12:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T13:40:00+00:00,2024-07-13T15:40:00+02:00,2024-07-13T13:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T14:40:00+00:00,2024-07-13T16:40:00+02:00,2024-07-13T14:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T15:40:00+00:00,2024-07-13T17:40:00+02:00,2024-07-13T15:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T16:40:00+00:00,2024-07-13T18:40:00+02:00,2024-07-13T16:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T17:40:00+00:00,2024-07-13T19:40:00+02:00,2024-07-13T17:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T18:40:00+00:00,2024-07-13T20:40:00+02:00,2024-07-13T18:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T19:40:00+00:00,2024-07-13T21:40:00+02:00,2024-07-13T19:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T20:40:00+00:00,2024-07-13T22:40:00+02:00,2024-07-13T20:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T21:40:00+00:00,2024-07-13T23:40:00+02:00,2024-07-13T21:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T22:40:00+00:00,2024-07-14T00:40:00+02:00,2024-07-13T22:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-13T23:40:00+00:00,2024-07-14T01:40:00+02:00,2024-07-13T23:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T00:40:00+00:00,2024-07-14T02:40:00+02:00,2024-07-14T00:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T01:40:00+00:00,2024-07-14T03:40:00+02:00,2024-07-14T01:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T02:40:00+00:00,2024-07-14T04:40:00+02:00,2024-07-14T02:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T03:40:00+00:00,2024-07-14T05:40:00+02:00,2024-07-14T03:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T04:40:00+00:00,2024-07-14T06:40:00+02:00,2024-07-14T04:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T05:40:00+00:00,2024-07-14T07:40:00+02:00,2024-07-14T05:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T06:40:00+00:00,2024-07-14T08:40:00+02:00,2024-07-14T06:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T08:40:00+00:00,2024-07-14T10:40:00+02:00,2024-07-14T08:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T09:40:00+00:00,2024-07-14T11:40:00+02:00,2024-07-14T09:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T10:40:00+00:00,2024-07-14T12:40:00+02:00,2024-07-14T10:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T11:40:00+00:00,2024-07-14T13:40:00+02:00,2024-07-14T11:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T12:40:00+00:00,2024-07-14T14:40:00+02:00,2024-07-14T12:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T13:40:00+00:00,2024-07-14T15:40:00+02:00,2024-07-14T13:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T14:40:00+00:00,2024-07-14T16:40:00+02:00,2024-07-14T14:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T15:40:00+00:00,2024-07-14T17:40:00+02:00,2024-07-14T15:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T16:40:00+00:00,2024-07-14T18:40:00+02:00,2024-07-14T16:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T17:40:00+00:00,2024-07-14T19:40:00+02:00,2024-07-14T17:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T18:40:00+00:00,2024-07-14T20:40:00+02:00,2024-07-14T18:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T19:40:00+00:00,2024-07-14T21:40:00+02:00,2024-07-14T19:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T20:40:00+00:00,2024-07-14T22:40:00+02:00,2024-07-14T20:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T21:40:00+00:00,2024-07-14T23:40:00+02:00,2024-07-14T21:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T22:40:00+00:00,2024-07-15T00:40:00+02:00,2024-07-14T22:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-14T23:40:00+00:00,2024-07-15T01:40:00+02:00,2024-07-14T23:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-15T00:40:00+00:00,2024-07-15T02:40:00+02:00,2024-07-15T00:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-15T01:40:00+00:00,2024-07-15T03:40:00+02:00,2024-07-15T01:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-15T02:40:00+00:00,2024-07-15T04:40:00+02:00,2024-07-15T02:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-15T03:40:00+00:00,2024-07-15T05:40:00+02:00,2024-07-15T03:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-15T04:40:00+00:00,2024-07-15T06:40:00+02:00,2024-07-15T04:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-15T05:40:00+00:00,2024-07-15T07:40:00+02:00,2024-07-15T05:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-15T06:40:00+00:00,2024-07-15T08:40:00+02:00,2024-07-15T06:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-15T07:40:00+00:00,2024-07-15T09:40:00+02:00,2024-07-15T07:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-15T08:40:00+00:00,2024-07-15T10:40:00+02:00,2024-07-15T08:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-15T09:40:00+00:00,2024-07-15T11:40:00+02:00,2024-07-15T09:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-15T10:40:00+00:00,2024-07-15T12:40:00+02:00,2024-07-15T10:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-15T11:40:00+00:00,2024-07-15T13:40:00+02:00,2024-07-15T11:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
2024-07-15T12:40:00+00:00,2024-07-15T14:40:00+02:00,2024-07-15T12:40:00+00:00,Europe/Rome,"[""TIMEZONE_ASSUMED""]",Timezone applied for reproducible UTC ordering.
